f1,f2,f3,f4,f5,label
0.876297,0.319384,0.586364,0.077293,0.257870,16.000000
0.094222,0.315187,0.875187,0.347167,0.561898,1.000000
0.433381,0.458917,0.969572,0.296154,0.627324,12.000000
0.420063,0.061146,0.489331,0.813343,0.098753,9.000000
0.069592,0.153632,0.764400,0.723995,0.565018,1.000000
0.468226,0.888326,0.766698,0.811942,0.813262,17.000000
0.642717,0.458015,0.864678,0.926007,0.023806,9.000000
0.051555,0.958743,0.277161,0.873369,0.388795,17.000000
0.119100,0.080443,0.156508,0.249893,0.488518,3.000000
0.701498,0.986399,0.441507,0.518185,0.521816,23.000000
0.539434,0.517741,0.008775,0.001725,0.097666,19.000000
0.101557,0.704897,0.204916,0.894714,0.928606,20.000000
0.975893,0.939081,0.271888,0.509777,0.175455,15.000000
0.806210,0.888432,0.851289,0.433367,0.758674,10.000000
0.097579,0.040245,0.753236,0.425355,0.995549,1.000000
0.097254,0.855628,0.479983,0.827150,0.817127,18.000000
0.915992,0.297850,0.949799,0.151667,0.081969,12.000000
0.431616,0.828323,0.473421,0.829287,0.729687,17.000000
0.209428,0.948882,0.060781,0.898280,0.304443,8.000000
0.500148,0.422352,0.171835,0.358147,0.192934,4.000000
0.203886,0.187057,0.489017,0.797931,0.568970,22.000000
0.893207,0.636544,0.689340,0.667607,0.449459,10.000000
0.689339,0.069708,0.859851,0.777812,0.245230,5.000000
0.768032,0.012643,0.217247,0.065137,0.780227,11.000000
0.755874,0.813636,0.004482,0.501233,0.704836,23.000000
0.155401,0.649791,0.084110,0.181326,0.475797,20.000000
0.653565,0.145869,0.185223,0.204446,0.238701,4.000000
0.226554,0.395149,0.653790,0.438032,0.775974,18.000000
0.719269,0.126527,0.048842,0.877942,0.079831,7.000000
0.148339,0.022133,0.628336,0.582371,0.986904,1.000000
0.886932,0.410843,0.371586,0.296852,0.152407,16.000000
0.138084,0.132284,0.114115,0.240512,0.306669,3.000000
0.961579,0.578473,0.987596,0.372467,0.457627,10.000000
0.324579,0.182888,0.143165,0.945079,0.986811,6.000000
0.044909,0.150346,0.423524,0.186333,0.363880,3.000000
0.129096,0.456512,0.271695,0.351905,0.094313,3.000000
0.428128,0.983258,0.328833,0.876429,0.843199,17.000000
0.952058,0.790110,0.659597,0.856584,0.075645,10.000000
0.462831,0.989256,0.769600,0.962075,0.779634,17.000000
0.874882,0.706530,0.760502,0.523178,0.924238,10.000000
0.825039,0.843885,0.673009,0.304580,0.035630,24.000000
0.935655,0.586120,0.298143,0.149135,0.829523,16.000000
0.836520,0.814508,0.645083,0.366015,0.304070,24.000000
0.008555,0.833608,0.087433,0.630755,0.504075,8.000000
0.526689,0.926713,0.031615,0.773392,0.052052,15.000000
0.038154,0.429818,0.063075,0.789144,0.529563,8.000000
0.029039,0.040501,0.612669,0.806112,0.437800,1.000000
0.554581,0.799829,0.610506,0.224760,0.613052,25.000000
0.628279,0.734107,0.620874,0.969242,0.197288,17.000000
0.951091,0.538339,0.671956,0.099462,0.380576,16.000000
0.769379,0.706911,0.040139,0.546594,0.088278,15.000000
0.995856,0.897297,0.021081,0.858650,0.919430,23.000000
0.353548,0.719502,0.442104,0.655232,0.340317,17.000000
0.322559,0.424434,0.145568,0.831139,0.348698,8.000000
0.400150,0.894055,0.496624,0.544254,0.956498,18.000000
0.886726,0.169467,0.473215,0.971296,0.372366,7.000000
0.371573,0.195030,0.114323,0.740305,0.770030,6.000000
0.969013,0.773418,0.243352,0.040117,0.985437,16.000000
0.340451,0.311972,0.905955,0.585100,0.214871,12.000000
0.889096,0.993361,0.086679,0.862252,0.390516,23.000000
0.524072,0.914816,0.973379,0.262164,0.212851,25.000000
0.080517,0.561798,0.013604,0.411898,0.073384,8.000000
0.405226,0.039932,0.835217,0.209739,0.328309,12.000000
0.870048,0.746266,0.219038,0.071899,0.715674,16.000000
0.390703,0.766080,0.445295,0.346002,0.451205,0.000000
0.748559,0.902220,0.049767,0.524112,0.032835,15.000000
0.468410,0.885283,0.361590,0.932450,0.630608,17.000000
0.934155,0.757167,0.103435,0.231151,0.394170,16.000000
0.170107,0.494912,0.471368,0.956259,0.433728,17.000000
0.785627,0.941911,0.876989,0.208668,0.496030,25.000000
0.347740,0.399859,0.360807,0.826359,0.452139,17.000000
0.523694,0.982447,0.059979,0.487958,0.774062,23.000000
0.151162,0.611532,0.239465,0.867404,0.327100,8.000000
0.329063,0.598194,0.183563,0.284889,0.416632,19.000000
0.353638,0.524877,0.599640,0.566667,0.654168,18.000000
0.307750,0.126426,0.760808,0.850780,0.257006,22.000000
0.407092,0.498569,0.533327,0.659490,0.041603,9.000000
0.721477,0.061971,0.468289,0.827671,0.451215,9.000000
0.149090,0.985034,0.889285,0.771314,0.411512,0.000000
0.183846,0.941411,0.532351,0.852355,0.342095,17.000000
0.335288,0.985540,0.521833,0.140695,0.219675,2.000000
0.481944,0.042471,0.462534,0.418941,0.779336,4.000000
0.354942,0.982549,0.180770,0.590987,0.089699,15.000000
0.733864,0.994754,0.819139,0.555704,0.484741,10.000000
0.835030,0.935974,0.989207,0.396539,0.990917,10.000000
0.155926,0.253550,0.089016,0.271739,0.767938,20.000000
0.852924,0.778893,0.631066,0.513967,0.708704,10.000000
0.390834,0.841308,0.677190,0.697805,0.535936,17.000000
0.885229,0.252015,0.381148,0.777643,0.492749,7.000000
0.889214,0.346399,0.369330,0.888736,0.464370,7.000000
0.516125,0.332764,0.276670,0.655949,0.119841,9.000000
0.879273,0.779203,0.190748,0.694020,0.602633,23.000000
0.184535,0.273204,0.408987,0.699243,0.638723,3.000000
0.532235,0.768411,0.757938,0.617859,0.786990,18.000000
0.334263,0.881250,0.614910,0.822364,0.546279,17.000000
0.218438,0.542410,0.371112,0.697499,0.475794,17.000000
0.836113,0.678073,0.684544,0.217155,0.984250,13.000000
0.841675,0.789005,0.330215,0.535632,0.137103,15.000000
0.538476,0.145889,0.553038,0.648722,0.390196,9.000000
0.498545,0.875653,0.108563,0.791733,0.170755,15.000000
0.036708,0.185575,0.765043,0.405126,0.872521,1.000000
0.524708,0.022250,0.716714,0.110233,0.789380,13.000000
0.168103,0.345446,0.761271,0.954231,0.371434,22.000000
0.829400,0.190792,0.807180,0.657494,0.192744,5.000000
0.302504,0.131771,0.382967,0.203649,0.643998,4.000000
0.994505,0.012009,0.540920,0.573667,0.914209,14.000000
0.506005,0.543701,0.471653,0.268904,0.056029,19.000000
0.408658,0.052591,0.550492,0.307294,0.533602,4.000000
0.134297,0.932630,0.894521,0.189997,0.343444,2.000000
0.613493,0.095686,0.354568,0.251112,0.915517,4.000000
0.852511,0.579833,0.520346,0.930726,0.932428,23.000000
0.969330,0.125379,0.160558,0.676737,0.541434,7.000000
0.018466,0.061975,0.888080,0.868871,0.357271,22.000000
0.891051,0.593675,0.805906,0.427431,0.113398,9.000000
0.433727,0.457300,0.550944,0.105583,0.991402,13.000000
0.244137,0.198552,0.526803,0.537208,0.439821,3.000000
0.771892,0.516654,0.609695,0.723746,0.025025,9.000000
0.570644,0.884194,0.017389,0.405182,0.926227,20.000000
0.353154,0.458729,0.981541,0.199324,0.065255,21.000000
0.859423,0.868465,0.472078,0.514207,0.835806,23.000000
0.738559,0.265149,0.016893,0.479700,0.858912,14.000000
0.895835,0.956226,0.879563,0.580044,0.444606,10.000000
0.774850,0.739822,0.538143,0.087327,0.926081,25.000000
0.455603,0.363334,0.629567,0.673838,0.210688,9.000000
0.836939,0.289937,0.186684,0.406400,0.730560,4.000000
0.965458,0.809281,0.940348,0.140606,0.071177,24.000000
0.557705,0.290297,0.828055,0.671988,0.970728,22.000000
0.254792,0.485784,0.501240,0.239177,0.590093,3.000000
0.443286,0.446722,0.362737,0.016929,0.522095,19.000000
0.335248,0.001320,0.307944,0.278628,0.393448,4.000000
0.131852,0.507684,0.692440,0.630186,0.803755,18.000000
0.452008,0.519092,0.810402,0.427701,0.701599,18.000000
0.434602,0.417736,0.760206,0.174837,0.338586,12.000000
0.224172,0.359110,0.230375,0.579406,0.798171,20.000000
0.786613,0.364501,0.988760,0.593854,0.399400,12.000000
0.835539,0.729874,0.749275,0.196139,0.468324,25.000000
0.861828,0.504038,0.683453,0.587934,0.842357,10.000000
0.284561,0.575475,0.123235,0.690211,0.731968,20.000000
0.042837,0.675791,0.414690,0.124097,0.419908,3.000000
0.194233,0.415560,0.384339,0.738392,0.774216,20.000000
0.607029,0.022687,0.931022,0.686233,0.034195,5.000000
0.818833,0.200266,0.579221,0.466634,0.419839,9.000000
0.889714,0.437361,0.075344,0.946639,0.920535,14.000000
0.684433,0.467893,0.092859,0.790748,0.075478,7.000000
0.068601,0.537384,0.160128,0.007730,0.423113,19.000000
0.137217,0.160515,0.076911,0.205094,0.715484,4.000000
0.808927,0.452534,0.506554,0.032655,0.069316,19.000000
0.257568,0.543898,0.739551,0.605003,0.392128,17.000000
0.118324,0.780773,0.363786,0.736054,0.512979,17.000000
0.738662,0.907290,0.921030,0.535107,0.511508,10.000000
0.265678,0.935800,0.457919,0.127591,0.432705,25.000000
0.127053,0.502532,0.561276,0.337756,0.071651,21.000000
0.943504,0.773353,0.838881,0.366868,0.760831,10.000000
0.485373,0.201083,0.124423,0.345051,0.137552,4.000000
0.998269,0.049189,0.441144,0.452094,0.300632,5.000000
0.571352,0.149977,0.783912,0.332448,0.591343,12.000000
0.715639,0.889042,0.835787,0.608309,0.388393,0.000000
0.503205,0.768735,0.877546,0.103782,0.384856,25.000000
0.776117,0.431652,0.332228,0.411323,0.602845,4.000000
0.999805,0.492992,0.208494,0.162847,0.042350,16.000000
0.558817,0.544572,0.205234,0.695329,0.741107,14.000000
0.259098,0.344100,0.990472,0.374264,0.760802,1.000000
0.452725,0.793345,0.769023,0.667756,0.854778,18.000000
0.939218,0.579983,0.237469,0.398629,0.758306,7.000000
0.650883,0.177798,0.051240,0.682962,0.251079,7.000000
0.499670,0.746747,0.562667,0.083303,0.185580,19.000000
0.219328,0.257864,0.565403,0.503966,0.203160,3.000000
0.067555,0.171432,0.984381,0.468547,0.867346,1.000000
0.848752,0.511520,0.706688,0.192752,0.688397,16.000000
0.272385,0.832062,0.083724,0.773139,0.099937,8.000000
0.881189,0.304205,0.654393,0.487502,0.366303,9.000000
0.645442,0.947523,0.041270,0.918853,0.609082,23.000000
0.807314,0.383875,0.471843,0.868851,0.414848,7.000000
0.534660,0.020195,0.158598,0.641687,0.716977,14.000000
0.582601,0.143310,0.445405,0.355095,0.495661,4.000000
0.870329,0.775861,0.083990,0.890309,0.471767,23.000000
0.743862,0.140039,0.670720,0.236326,0.438381,4.000000
0.016863,0.151611,0.092080,0.239744,0.100018,3.000000
0.691910,0.029040,0.617741,0.140708,0.945161,13.000000
0.933094,0.225503,0.614421,0.028005,0.931789,13.000000
0.522987,0.043223,0.342500,0.076849,0.392944,4.000000
0.669926,0.469890,0.383722,0.119157,0.244939,19.000000
0.100143,0.807499,0.135240,0.595373,0.342740,8.000000
0.225978,0.639468,0.457002,0.400145,0.592852,18.000000
0.491268,0.303484,0.559061,0.669499,0.026693,9.000000
0.465872,0.057683,0.186405,0.560509,0.866189,6.000000
0.882806,0.069944,0.419105,0.583006,0.147070,5.000000
0.765432,0.744235,0.903341,0.008486,0.216684,25.000000
0.827187,0.670580,0.894390,0.057180,0.596964,25.000000
0.569047,0.035674,0.513522,0.609520,0.191293,9.000000
0.273330,0.640347,0.468301,0.858014,0.342382,17.000000
0.266660,0.984866,0.911136,0.028993,0.770729,25.000000
0.110335,0.027485,0.273696,0.269346,0.819319,4.000000
0.710667,0.981609,0.711513,0.418256,0.698928,25.000000
0.999459,0.710142,0.761681,0.938365,0.113651,10.000000
0.704784,0.850806,0.954379,0.210969,0.503929,25.000000
0.680555,0.247468,0.600473,0.257579,0.333457,9.000000
0.441519,0.529190,0.449366,0.493196,0.298589,9.000000
0.158965,0.047350,0.195979,0.581944,0.786115,4.000000
0.169248,0.108555,0.749290,0.305158,0.951499,1.000000
0.714318,0.326756,0.289543,0.523698,0.079145,9.000000
0.117677,0.175858,0.774724,0.513857,0.010567,21.000000
0.673517,0.423690,0.510852,0.214116,0.551782,4.000000
0.979153,0.073445,0.283917,0.242998,0.248549,11.000000
0.378706,0.818110,0.912859,0.202215,0.542950,25.000000
0.636899,0.521827,0.434076,0.191976,0.488219,16.000000
0.401215,0.795563,0.763604,0.133999,0.088519,21.000000
0.908154,0.535508,0.857801,0.058151,0.526516,25.000000
0.539427,0.860702,0.097610,0.240446,0.406538,15.000000
0.865841,0.938883,0.992725,0.959193,0.005942,10.000000
0.047708,0.147607,0.348862,0.829918,0.892656,20.000000
0.186834,0.619664,0.917362,0.463732,0.103544,21.000000
0.457814,0.375795,0.577658,0.438659,0.017346,9.000000
0.993998,0.543540,0.473631,0.954617,0.155860,5.000000
0.189238,0.808015,0.260831,0.799227,0.271533,8.000000
0.033188,0.517015,0.196686,0.757846,0.641200,20.000000
0.923603,0.782988,0.180776,0.800158,0.641737,23.000000
0.668952,0.832263,0.573824,0.466004,0.636641,17.000000
0.297957,0.182597,0.616588,0.233848,0.079915,21.000000
0.000554,0.608319,0.362149,0.752311,0.375176,8.000000
0.486003,0.407085,0.650575,0.356139,0.963768,13.000000
0.936147,0.848028,0.920300,0.449140,0.536430,10.000000
0.742093,0.696146,0.890679,0.716331,0.997885,10.000000
0.348506,0.832998,0.697635,0.691386,0.325836,0.000000
0.785602,0.900376,0.218548,0.625497,0.392135,23.000000
0.989548,0.478833,0.228320,0.381858,0.653838,7.000000
0.076089,0.603602,0.931225,0.850363,0.067674,0.000000
0.993390,0.698727,0.162281,0.012416,0.171283,16.000000
0.838176,0.021639,0.233147,0.757306,0.586111,14.000000
0.782736,0.746151,0.050601,0.892511,0.227032,23.000000
0.553392,0.644288,0.168628,0.976231,0.488156,23.000000
0.057643,0.937262,0.586268,0.699193,0.525176,17.000000
0.834738,0.033133,0.268378,0.469648,0.076604,5.000000
0.705907,0.393663,0.272668,0.003379,0.719830,16.000000
0.833809,0.395041,0.564218,0.227687,0.622198,16.000000
0.012137,0.488644,0.644205,0.918192,0.381336,17.000000
0.765190,0.597687,0.927012,0.398378,0.319095,12.000000
0.887142,0.049244,0.136385,0.082404,0.843110,11.000000
0.010607,0.861657,0.451268,0.004025,0.401645,2.000000
0.186801,0.624400,0.679359,0.487528,0.040520,21.000000
0.656129,0.842039,0.720324,0.829958,0.200510,0.000000
0.888888,0.322193,0.013405,0.843392,0.941821,14.000000
0.655558,0.231437,0.251744,0.466593,0.897831,4.000000
0.149598,0.825974,0.291303,0.808586,0.920271,20.000000
0.427494,0.365051,0.802221,0.529483,0.684449,22.000000
0.622829,0.152889,0.844790,0.195775,0.932282,13.000000
0.250571,0.733881,0.284655,0.317785,0.310002,19.000000
0.747892,0.556815,0.882952,0.307373,0.691993,25.000000
0.752949,0.151482,0.400589,0.482817,0.355687,4.000000
0.322113,0.686420,0.215866,0.709391,0.935044,20.000000
0.565198,0.611434,0.068933,0.864477,0.285448,23.000000
0.615051,0.979112,0.595503,0.724709,0.445320,17.000000
0.060366,0.797599,0.034999,0.700658,0.022922,8.000000
0.862305,0.157636,0.514271,0.597151,0.457545,9.000000
0.340763,0.467814,0.311416,0.438122,0.358913,3.000000
0.566205,0.237924,0.988657,0.500870,0.194162,12.000000
0.477067,0.866415,0.021807,0.679554,0.547968,23.000000
0.169558,0.817476,0.368885,0.293802,0.828125,20.000000
0.638525,0.898259,0.629884,0.740818,0.836446,17.000000
0.054740,0.776049,0.613706,0.069508,0.508578,25.000000
0.082458,0.735947,0.546502,0.953574,0.183135,17.000000
0.606033,0.211582,0.614065,0.722650,0.722304,22.000000
0.815074,0.853550,0.077272,0.343267,0.687123,24.000000
0.498586,0.190676,0.552710,0.407436,0.390038,4.000000
0.809754,0.407598,0.026455,0.058063,0.856244,11.000000
0.960601,0.688409,0.364368,0.938600,0.662803,23.000000
0.844334,0.765852,0.379139,0.478702,0.186132,15.000000
0.292014,0.778126,0.893978,0.724460,0.465174,17.000000
0.086509,0.056948,0.374326,0.463822,0.609121,3.000000
0.006490,0.989723,0.363939,0.848095,0.534967,17.000000
0.130439,0.797566,0.709827,0.527436,0.514553,18.000000
0.087480,0.655849,0.911245,0.093245,0.263511,2.000000
0.902308,0.284344,0.653944,0.534818,0.596328,9.000000
0.415789,0.299991,0.048533,0.744281,0.746093,6.000000
0.670726,0.643634,0.243717,0.022345,0.808715,16.000000
0.491139,0.306838,0.101932,0.062722,0.348867,4.000000
0.804737,0.918724,0.896751,0.920001,0.907725,10.000000
0.527225,0.219416,0.798047,0.213713,0.267207,12.000000
0.233254,0.514982,0.321828,0.154156,0.453173,3.000000
0.873907,0.570553,0.878336,0.195872,0.166974,16.000000
0.575577,0.463329,0.660173,0.794627,0.751307,17.000000
0.942261,0.398256,0.206387,0.550913,0.110743,5.000000
0.288851,0.207888,0.396564,0.111217,0.031842,19.000000
0.656794,0.610249,0.708359,0.660386,0.114295,9.000000
0.291079,0.129527,0.842972,0.746904,0.201527,12.000000
0.341309,0.966615,0.594159,0.801156,0.264591,0.000000
0.210053,0.783917,0.685872,0.680978,0.552635,17.000000
0.563578,0.735698,0.270002,0.352768,0.871637,20.000000
0.308865,0.546310,0.702639,0.999925,0.435291,17.000000
0.428093,0.842588,0.805503,0.731076,0.463230,17.000000
0.323939,0.608730,0.876223,0.883777,0.108498,17.000000
0.428350,0.464722,0.977615,0.677998,0.407246,12.000000
0.026058,0.565385,0.096076,0.834450,0.752519,20.000000
0.460509,0.429211,0.897339,0.288458,0.249020,12.000000
0.939197,0.809246,0.820626,0.195194,0.143296,24.000000
0.026030,0.237042,0.774190,0.240038,0.729103,1.000000
0.251908,0.395292,0.983162,0.244812,0.376371,12.000000
0.301087,0.109625,0.489894,0.378691,0.694887,4.000000
0.817595,0.544250,0.032196,0.618922,0.055391,15.000000
0.616356,0.685030,0.197768,0.819346,0.911085,23.000000
0.813087,0.305109,0.586643,0.914815,0.320665,9.000000
0.820028,0.009475,0.003647,0.759712,0.761448,14.000000
0.788977,0.930027,0.117906,0.231985,0.903725,24.000000
0.177236,0.682229,0.530463,0.083194,0.285264,19.000000
0.520372,0.852350,0.707538,0.621883,0.496033,17.000000
0.298684,0.119245,0.409076,0.028518,0.211056,19.000000
0.432483,0.418605,0.044295,0.589060,0.549684,7.000000
0.078104,0.943163,0.099383,0.854834,0.000310,8.000000
0.882281,0.019720,0.757812,0.361691,0.738217,13.000000
0.401745,0.070908,0.767507,0.071253,0.922120,13.000000
0.050974,0.479325,0.723034,0.393246,0.217233,21.000000
0.759091,0.784295,0.922695,0.376165,0.506252,25.000000
0.363128,0.257082,0.751033,0.339652,0.428149,12.000000
0.403674,0.712661,0.917796,0.666756,0.471583,17.000000
0.779205,0.640971,0.060610,0.095664,0.037917,15.000000
0.456816,0.825853,0.313083,0.384160,0.909477,20.000000
0.836903,0.665048,0.266804,0.117041,0.016059,16.000000
0.107011,0.292596,0.551790,0.064000,0.136228,21.000000
0.181081,0.631982,0.615790,0.550766,0.250501,3.000000
0.371120,0.096690,0.226461,0.897705,0.979692,6.000000
0.647660,0.916823,0.642742,0.033196,0.996763,25.000000
0.098952,0.682642,0.252836,0.391981,0.645934,20.000000
0.436487,0.250546,0.334446,0.341548,0.959324,4.000000
0.798613,0.458549,0.199821,0.811016,0.157182,7.000000
0.210462,0.366013,0.880348,0.131787,0.122234,21.000000
0.493975,0.276411,0.568728,0.451637,0.434959,9.000000
0.111973,0.141050,0.821079,0.885883,0.234684,22.000000
0.113461,0.053417,0.608298,0.715353,0.372810,3.000000
0.679676,0.712959,0.935342,0.064874,0.192292,25.000000
0.068526,0.867994,0.792587,0.574642,0.083663,0.000000
0.273312,0.297720,0.560743,0.258044,0.072960,21.000000
0.730762,0.299080,0.452374,0.127667,0.802548,13.000000
0.565532,0.901586,0.495472,0.941426,0.891868,17.000000
0.576460,0.933893,0.323089,0.365642,0.045478,15.000000
0.589201,0.721924,0.773519,0.149816,0.444159,25.000000
0.176863,0.662127,0.157946,0.904164,0.230635,8.000000
0.291402,0.850906,0.458468,0.023996,0.494586,25.000000
0.084543,0.985345,0.588112,0.256533,0.563718,2.000000
0.076867,0.799891,0.925328,0.874444,0.341758,17.000000
0.325768,0.035088,0.651400,0.534905,0.459346,1.000000
0.907631,0.167879,0.009666,0.073316,0.223371,11.000000
0.033286,0.502844,0.314090,0.180483,0.750084,20.000000
0.204451,0.687605,0.349265,0.511828,0.933867,20.000000
0.037352,0.500265,0.854423,0.587974,0.276871,3.000000
0.397681,0.680266,0.890812,0.041066,0.071539,21.000000
0.325052,0.232780,0.264931,0.221270,0.195825,3.000000
0.130624,0.933954,0.144189,0.204404,0.246266,15.000000
0.933015,0.755714,0.789699,0.104758,0.836310,25.000000
0.408193,0.262823,0.575750,0.822183,0.778652,22.000000
0.889997,0.928132,0.238122,0.423858,0.014629,15.000000
0.879322,0.154572,0.861475,0.329387,0.368134,12.000000
0.039132,0.326879,0.888364,0.025547,0.406327,21.000000
0.031400,0.370923,0.172641,0.252218,0.877598,20.000000
0.436049,0.273798,0.589338,0.142107,0.259392,12.000000
0.546248,0.237523,0.679128,0.491491,0.771989,1.000000
0.948245,0.115805,0.334665,0.319549,0.151183,11.000000
0.810303,0.759879,0.484425,0.537771,0.059544,15.000000
0.555507,0.791342,0.573828,0.265306,0.667548,25.000000
